time,200,302 
0,59,19 
10,129,43 
20,192,64 
30,240,80 
40,282,94 
50,360,120 
60,416,139 
70,484,161 
80,584,194 
90,651,217 
100,726,242 
110,819,273 
120,921,307 
130,1019,340 
140,1118,371 
150,1215,405 
160,1341,447 
170,1471,490 
180,1617,539 
190,1752,581 
200,1911,634 
210,2070,690 
220,2213,737 
230,2325,768 
236,2400,800 
