time,users,connected 
0,3,1 
10,3,2 
20,3,-3 
30,3,0 
40,3,2 
50,5,-2 
60,5,2 
70,5,-1 
80,5,0 
90,5,-1 
100,5,0 
110,5,0 
120,5,0 
130,6,2 
140,7,5 
150,7,-5 
160,9,-1 
170,10,5 
180,21,-6 
190,21,15 
200,27,-1 
210,27,-13 
220,27,1 
230,31,28 
236,33,-30 
