time,200,302 
0,5.9,1.9 
10,7,2.4 
20,6.3,2.1 
30,4.8,1.6 
40,4.2,1.4 
50,7.8,2.6 
60,5.6,1.9 
70,6.8,2.2 
80,10,3.3 
90,6.7,2.3 
100,7.5,2.5 
110,9.3,3.1 
120,10.2,3.4 
130,9.8,3.3 
140,9.9,3.1 
150,9.7,3.4 
160,12.6,4.2 
170,13,4.3 
180,14.6,4.9 
190,13.5,4.2 
200,15.9,5.3 
210,15.9,5.6 
220,14.3,4.7 
230,11.2,3.1 
236,7.5,3.2 
