time,page 
0,25.418 
10,25.418 
20,23.788 
30,23.788 
40,23.496 
50,23.496 
60,22.779 
70,22.779 
80,22.779 
90,22.779 
100,22.779 
110,22.779 
120,22.779 
130,22.779 
140,22.779 
150,22.779 
160,22.779 
170,22.779 
180,22.779 
190,22.779 
200,22.779 
210,22.779 
220,22.779 
230,22.779 
238,22.779 
