time,connect,request 
0,1.143588235294118,63.475544999999975 
10,0.9686341463414632,60.06518300653596 
20,0.9077962962962965,75.57960747663559 
30,1.097454545454546,80.85232786885253 
40,0.9053617021276595,73.90501030927835 
50,0.8769999999999999,99.9719889502763 
56,2.5781428571428573,269.6744576271187 
