time,page 
0,98.31169444444444 
10,88.66753333333334 
20,110.70847826086953 
30,81.14202777777778 
40,99.00394117647066 
50,91.77554166666668 
60,97.48057692307694 
70,228.7587222222222 
80,109.07526086956521 
90,162.52904545454547 
100,154.96480434782615 
110,127.403076923077 
120,152.81097222222218 
130,203.27190000000002 
140,285.8989324324323 
150,274.8391744186046 
160,192.17865625 
170,297.03574999999995 
180,1551.5413510638296 
190,1853.5836016949143 
200,690.8475274725273 
210,2801.5735555555566 
220,1463.4187058823527 
230,1948.6717934782605 
235,1742.0426571428575 
