time,connect,request 
0,1.5,6 
10,1.9,7.6 
20,1.9,7.6 
30,2.4,9.6 
40,1.8,6.8 
50,2.5,10.4 
60,2.7,10.8 
70,4.3,17.1 
80,2.8,10.9 
90,3.6,13.8 
100,2.1,9 
110,2.5,10.4 
120,3,11.2 
130,4.7,18.4 
140,5,20.1 
150,4,17.1 
160,4.4,17.6 
170,2.9,11.6 
180,5.5,11.9 
190,4.8,24.1 
200,5.4,18.5 
210,5.1,21 
220,4.7,17.8 
230,4.5,13.1 
234,0,13.6 
