time,cpu@tsung_controller@ip-172-31-36-11 
0,0.3460070094222648 
10,0.8512769153730596 
20,0.8512769153730596 
30,0.8512769153730596 
40,0.8512769153730596 
50,0.8512769153730596 
60,0.8512769153730596 
70,1.3006503251625814 
80,1.3006503251625814 
90,1.3006503251625814 
100,1.3006503251625814 
110,1.3006503251625814 
120,1.3006503251625814 
130,1.3006503251625814 
140,1.55700652938222 
150,1.55700652938222 
160,1.55700652938222 
170,1.55700652938222 
180,1.55700652938222 
190,1.560140915953699 
200,1.560140915953699 
210,1.560140915953699 
220,1.560140915953699 
230,1.560140915953699 
234,1.560140915953699 
